ticker,ticker-full,short-name,sector,industry,6-10--2025
HUBG,HUBG US Equity,HUB GROUP-A,Industrials,Air Freight & Logistics,34.31
FWRD,FWRD US Equity,FORWARD AIR CORP,Industrials,Air Freight & Logistics,19.58
AIRT,AIRT US Equity,AIR T INC,Industrials,Air Freight & Logistics,19.5
ARAI,ARAI US Equity,ARRIVE AI INC,Industrials,Air Freight & Logistics,10.25
RLGT,RLGT US Equity,RADIANT LOGISTIC,Industrials,Air Freight & Logistics,6.07
CJMB,CJMB US Equity,CALLAN JMB INC,Industrials,Air Freight & Logistics,4.86
FRGT,FRGT US Equity,FREIGHT TECHNOLO,Industrials,Air Freight & Logistics,2.31
AWI,AWI US Equity,ARMSTRONG WORLD,Industrials,Building Products,154.4199982
BLDR,BLDR US Equity,BUILDERS FIRSTSO,Industrials,Building Products,117.3300018
GFF,GFF US Equity,GRIFFON CORP,Industrials,Building Products,71.94999695
MAS,MAS US Equity,MASCO CORP,Industrials,Building Products,65.30999756
AMWD,AMWD US Equity,AMER WOODMARK CO,Industrials,Building Products,57.88999939
AZEK,AZEK US Equity,AZEK CO INC/THE,Industrials,Building Products,54.47000122
FBIN,FBIN US Equity,FORTUNE BRANDS I,Industrials,Building Products,52.84000015
MBC,MBC US Equity,MASTERBRAND,Industrials,Building Products,10.93000031
JELD,JELD US Equity,JELD-WEN HOLDING,Industrials,Building Products,4.050000191
JCTC,JCTC US Equity,JEWETT-CAMERON,Industrials,Building Products,3.799999952
NCL,NCL US Equity,NORTHANN CORP,Industrials,Building Products,0.230000004
LII,LII US Equity,LENNOX INTL INC,Industrials,Building Products,555.29
CSL,CSL US Equity,CARLISLE COS INC,Industrials,Building Products,378.32
CSW,CSW US Equity,CSW INDUSTRI INC,Industrials,Building Products,310.82
SSD,SSD US Equity,SIMPSON MFG,Industrials,Building Products,160.75
OC,OC US Equity,OWENS CORNING,Industrials,Building Products,139.78
WMS,WMS US Equity,ADVANCED DRAINAG,Industrials,Building Products,118.23
JCI,JCI US Equity,JOHNSON CONTROLS,Industrials,Building Products,102.9
UFPI,UFPI US Equity,UFP INDUSTRIES I,Industrials,Building Products,100.25
AZZ,AZZ US Equity,AZZ INC,Industrials,Building Products,92.1
TGLS,TGLS US Equity,TECNOGLASS INC,Industrials,Building Products,88.05
AAON,AAON US Equity,AAON INC,Industrials,Building Products,78.56
CARR,CARR US Equity,CARRIER GLOB,Industrials,Building Products,71.75
AOS,AOS US Equity,SMITH (A.O.)CORP,Industrials,Building Products,65.74
ROCK,ROCK US Equity,GIBRALTAR INDUST,Industrials,Building Products,61.36
TREX,TREX US Equity,TREX CO INC,Industrials,Building Products,58.16
APOG,APOG US Equity,APOGEE ENTERPR,Industrials,Building Products,41.02
ZWS,ZWS US Equity,ZURN ELKAY WATER,Industrials,Building Products,36.74
IIIN,IIIN US Equity,INSTEEL INDS,Industrials,Building Products,36.01
REZI,REZI US Equity,RESIDEO TECHN,Industrials,Building Products,21.66
NX,NX US Equity,QUANEX BUILDING,Industrials,Building Products,20.19
HAYW,HAYW US Equity,HAYWARD HOLDINGS,Industrials,Building Products,14.28
JBI,JBI US Equity,JANUS INTERNATIO,Industrials,Building Products,8.72
CEAD,CEAD US Equity,CEA INDUSTRIES I,Industrials,Building Products,7.74
TGEN,TGEN US Equity,TECOGEN INC/WALT,Industrials,Building Products,6.15
CAPT,CAPT US Equity,CAPTIVISION INC,Industrials,Building Products,1.13
CPRT,CPRT US Equity,COPART INC,Industrials,Commercial Services & Supplies,50.27999878
HNI,HNI US Equity,HNI CORP,Industrials,Commercial Services & Supplies,48.38999939
ACU,ACU US Equity,ACME UNITED CORP,Industrials,Commercial Services & Supplies,38.84999847
LQDT,LQDT US Equity,LIQUIDITY SERVIC,Industrials,Commercial Services & Supplies,24.68000031
KAR,KAR US Equity,OPENLANE INC,Industrials,Commercial Services & Supplies,23.77000046
TILE,TILE US Equity,INTERFACE INC,Industrials,Commercial Services & Supplies,20.95000076
MLKN,MLKN US Equity,MILLERKNOLL INC,Industrials,Commercial Services & Supplies,17.82999992
DRVN,DRVN US Equity,DRIVEN BRANDS HO,Industrials,Commercial Services & Supplies,17.81999969
SCS,SCS US Equity,STEELCASE INC-A,Industrials,Commercial Services & Supplies,10.69999981
VIRC,VIRC US Equity,VIRCO MFG,Industrials,Commercial Services & Supplies,8.640000343
ACCO,ACCO US Equity,ACCO BRANDS CORP,Industrials,Commercial Services & Supplies,3.789999962
RSG,RSG US Equity,REPUBLIC SVCS,Industrials,Commercial Services & Supplies,247.99
WM,WM US Equity,WASTE MANAGEMENT,Industrials,Commercial Services & Supplies,233.99
CLH,CLH US Equity,CLEAN HARBORS,Industrials,Commercial Services & Supplies,224.14
CTAS,CTAS US Equity,CINTAS CORP,Industrials,Commercial Services & Supplies,222.22
UNF,UNF US Equity,UNIFIRST CORP/MA,Industrials,Commercial Services & Supplies,189.37
MSA,MSA US Equity,MSA SAFETY INC,Industrials,Commercial Services & Supplies,166.42
VSEC,VSEC US Equity,VSE CORP,Industrials,Commercial Services & Supplies,133.41
CWST,CWST US Equity,CASELLA WASTE,Industrials,Commercial Services & Supplies,117.15
RBA,RBA US Equity,RB GLOBAL INC,Industrials,Commercial Services & Supplies,106.41
VLTO,VLTO US Equity,VERALTO CORP,Industrials,Commercial Services & Supplies,99.96
BCO,BCO US Equity,BRINK'S CO/THE,Industrials,Commercial Services & Supplies,85.4
BRC,BRC US Equity,BRADY CORP - A,Industrials,Commercial Services & Supplies,69.93
ROL,ROL US Equity,ROLLINS INC,Industrials,Commercial Services & Supplies,56.87
ABM,ABM US Equity,ABM INDUSTRIES,Industrials,Commercial Services & Supplies,47.8
TTEK,TTEK US Equity,TETRA TECH INC,Industrials,Commercial Services & Supplies,35.46
GEO,GEO US Equity,GEO GROUP INC/TH,Industrials,Commercial Services & Supplies,26.96
CECO,CECO US Equity,CECO ENVIRONMNTL,Industrials,Commercial Services & Supplies,26.74
CIX,CIX US Equity,COMPX INTL INC,Industrials,Commercial Services & Supplies,23.79
MEG,MEG US Equity,MONTROSE ENVIRON,Industrials,Commercial Services & Supplies,22.7
CVEO,CVEO US Equity,CIVEO CORP,Industrials,Commercial Services & Supplies,22.54
CXW,CXW US Equity,CORECIVIC INC,Industrials,Commercial Services & Supplies,21.84
TISI,TISI US Equity,TEAM INC,Industrials,Commercial Services & Supplies,18.81
EBF,EBF US Equity,ENNIS INC,Industrials,Commercial Services & Supplies,18.79
ACVA,ACVA US Equity,ACV AUCTIONS-A,Industrials,Commercial Services & Supplies,16.69
BV,BV US Equity,BRIGHTVIEW HOLDI,Industrials,Commercial Services & Supplies,16.33
DLX,DLX US Equity,DELUXE CORP,Industrials,Commercial Services & Supplies,15.84
HCSG,HCSG US Equity,HEALTHCARE SERVS,Industrials,Commercial Services & Supplies,14.58
PBI,PBI US Equity,PITNEY BOWES INC,Industrials,Commercial Services & Supplies,10.49
PESI,PESI US Equity,PERMA-FIX ENVIR,Industrials,Commercial Services & Supplies,10.36
NVRI,NVRI US Equity,ENVIRI CORP,Industrials,Commercial Services & Supplies,8.5
NL,NL US Equity,NL INDUSTRIES,Industrials,Commercial Services & Supplies,7.29
KSCP,KSCP US Equity,KNIGHTSCOPE IN-A,Industrials,Commercial Services & Supplies,6.2
VSTS,VSTS US Equity,VESTIS CORP,Industrials,Commercial Services & Supplies,6.17
QUAD,QUAD US Equity,QUAD GRAPHICS IN,Industrials,Commercial Services & Supplies,5.47
AWX,AWX US Equity,AVALON HLDGS-A,Industrials,Commercial Services & Supplies,2.46
QRHC,QRHC US Equity,QUEST RESOURCE H,Industrials,Commercial Services & Supplies,2.17
AREB,AREB US Equity,AMERICAN REBEL H,Industrials,Commercial Services & Supplies,1.99
FTEK,FTEK US Equity,FUEL TECH INC,Industrials,Commercial Services & Supplies,1.97
BAER,BAER US Equity,BRIDGER AEROSPAC,Industrials,Commercial Services & Supplies,1.84
TOMZ,TOMZ US Equity,TOMI ENVIRONMENT,Industrials,Commercial Services & Supplies,1.1
OMEX,OMEX US Equity,ODYSSEY MARINE,Industrials,Commercial Services & Supplies,1.03
AQMS,AQMS US Equity,AQUA METALS INC,Industrials,Commercial Services & Supplies,0.98
DSS,DSS US Equity,DSS INC,Industrials,Commercial Services & Supplies,0.94
DEVS,DEVS US Equity,DEVVSTREAM CORP,Industrials,Commercial Services & Supplies,0.42
LNZA,LNZA US Equity,LANZATECH GLOBAL,Industrials,Commercial Services & Supplies,0.34
GWAV,GWAV US Equity,GREENWAVE TECHNO,Industrials,Commercial Services & Supplies,0.22
FIX,FIX US Equity,COMFORT SYSTEMS,Industrials,Construction & Engineering,487.71
EME,EME US Equity,EMCOR GROUP INC,Industrials,Construction & Engineering,465.93
PWR,PWR US Equity,QUANTA SERVICES,Industrials,Construction & Engineering,348.76
VMI,VMI US Equity,VALMONT INDS,Industrials,Construction & Engineering,322.86
IESC,IESC US Equity,IES HOLDINGS INC,Industrials,Construction & Engineering,269.67
DY,DY US Equity,DYCOM INDS,Industrials,Construction & Engineering,233.33
AGX,AGX US Equity,ARGAN INC,Industrials,Construction & Engineering,209.45
STRL,STRL US Equity,STERLING INFRAST,Industrials,Construction & Engineering,198.37
MYRG,MYRG US Equity,MYR GROUP INC/DE,Industrials,Construction & Engineering,163.32
MTZ,MTZ US Equity,MASTEC INC,Industrials,Construction & Engineering,158.43
LMB,LMB US Equity,LIMBACH HOLDINGS,Industrials,Construction & Engineering,135.37
ACM,ACM US Equity,AECOM,Industrials,Construction & Engineering,111.03
ROAD,ROAD US Equity,CONSTRUCTION P-A,Industrials,Construction & Engineering,102.38
GVA,GVA US Equity,GRANITE CONSTR,Industrials,Construction & Engineering,89.91
ACA,ACA US Equity,ARCOSA INC,Industrials,Construction & Engineering,89.89
PRIM,PRIM US Equity,PRIMORIS SERVICE,Industrials,Construction & Engineering,71.92
ECG,ECG US Equity,EVERUS CONSTRUCT,Industrials,Construction & Engineering,59.83
APG,APG US Equity,API GROUP CORP,Industrials,Construction & Engineering,47.66
FLR,FLR US Equity,FLUOR CORP,Industrials,Construction & Engineering,44.87
TPC,TPC US Equity,TUTOR PERINI COR,Industrials,Construction & Engineering,40.41
NWPX,NWPX US Equity,NORTHWEST PIPE,Industrials,Construction & Engineering,39.54
WSC,WSC US Equity,WILLSCOT HOLDING,Industrials,Construction & Engineering,28.47
BWMN,BWMN US Equity,BOWMAN CONSULTIN,Industrials,Construction & Engineering,27.28
CTRI,CTRI US Equity,CENTURI HOLDINGS,Industrials,Construction & Engineering,22.82
AMRC,AMRC US Equity,AMERESCO INC-A,Industrials,Construction & Engineering,15.63
MTRX,MTRX US Equity,MATRIX SERVICE,Industrials,Construction & Engineering,12.27
GLDD,GLDD US Equity,GREAT LAKES DRED,Industrials,Construction & Engineering,11.4
ORN,ORN US Equity,ORION GROUP HOLD,Industrials,Construction & Engineering,8.75
BBCP,BBCP US Equity,CONCRETE PUMPING,Industrials,Construction & Engineering,6.07
VATE,VATE US Equity,INNOVATE CORP,Industrials,Construction & Engineering,5.5
SLND,SLND US Equity,SOUTHLAND HOLDIN,Industrials,Construction & Engineering,3.85
SOL,SOL US Equity,EMEREN GROUP LTD,Industrials,Construction & Engineering,1.79
SHIM,SHIM US Equity,SHIMMICK CORP,Industrials,Construction & Engineering,1.55
NCRA,NCRA US Equity,NOCERA INC,Industrials,Construction & Engineering,1.02
SGBX,SGBX US Equity,SAFE & GREEN HOL,Industrials,Construction & Engineering,0.8
SES,SES US Equity,SES AI CORP,Industrials,Electrical Equipment,0.986699998
BLNK,BLNK US Equity,BLINK CHARGING C,Industrials,Electrical Equipment,0.965600014
DFLI,DFLI US Equity,DRAGONFLY ENERGY,Industrials,Electrical Equipment,0.362699986
GEV,GEV US Equity,GE VERNOVA INC,Industrials,Electrical Equipment,465.31
HUBB,HUBB US Equity,HUBBELL INC,Industrials,Electrical Equipment,388.09
ROK,ROK US Equity,ROCKWELL AUTOMAT,Industrials,Electrical Equipment,325.22
AYI,AYI US Equity,ACUITY INC,Industrials,Electrical Equipment,276.42
POWL,POWL US Equity,POWELL INDS INC,Industrials,Electrical Equipment,185.76
AME,AME US Equity,AMETEK INC,Industrials,Electrical Equipment,179.87
PLPC,PLPC US Equity,PREFORMED LINE,Industrials,Electrical Equipment,152.98
RRX,RRX US Equity,REGAL REXNORD CO,Industrials,Electrical Equipment,143.95
GNRC,GNRC US Equity,GENERAC HOLDINGS,Industrials,Electrical Equipment,130.82
EMR,EMR US Equity,EMERSON ELEC CO,Industrials,Electrical Equipment,126.94
VRT,VRT US Equity,VERTIV HOLDING-A,Industrials,Electrical Equipment,108.47
ENS,ENS US Equity,ENERSYS,Industrials,Electrical Equipment,89.64
ATKR,ATKR US Equity,ATKORE INC,Industrials,Electrical Equipment,70.6
NXT,NXT US Equity,NEXTRACKER-CL A,Industrials,Electrical Equipment,58.98
PSIX,PSIX US Equity,POWER SOLUTIONS,Industrials,Electrical Equipment,49.85
SVT,SVT US Equity,SERVOTRONICS INC,Industrials,Electrical Equipment,46.79
VICR,VICR US Equity,VICOR CORP,Industrials,Electrical Equipment,45.79
ESP,ESP US Equity,ESPEY MFG & ELEC,Industrials,Electrical Equipment,40.81
SMR,SMR US Equity,NUSCALE POWER CO,Industrials,Electrical Equipment,34.55
AMSC,AMSC US Equity,AMER SUPERCONDTR,Industrials,Electrical Equipment,34.45
ALNT,ALNT US Equity,ALLIENT INC,Industrials,Electrical Equipment,34.03
NNE,NNE US Equity,NANO NUCLEAR ENE,Industrials,Electrical Equipment,30.53
ST,ST US Equity,SENSATA TECHNOLO,Industrials,Electrical Equipment,28.33
THR,THR US Equity,THERMON GROUP HO,Industrials,Electrical Equipment,27.75
BE,BE US Equity,BLOOM ENERGY C-A,Industrials,Electrical Equipment,21.63
LYTS,LYTS US Equity,LSI INDUSTRIES,Industrials,Electrical Equipment,16.57
RUN,RUN US Equity,SUNRUN INC,Industrials,Electrical Equipment,8.86
ENVX,ENVX US Equity,ENOVIX CORP,Industrials,Electrical Equipment,8.62
ULBI,ULBI US Equity,ULTRALIFE CORP,Industrials,Electrical Equipment,7.82
ARRY,ARRY US Equity,ARRAY TECHNOLOGI,Industrials,Electrical Equipment,7.72
FCEL,FCEL US Equity,FUELCELL ENERGY,Industrials,Electrical Equipment,6.72
SHLS,SHLS US Equity,SHOALS TECHNOL-A,Industrials,Electrical Equipment,5.2
FLNC,FLNC US Equity,FLUENCE ENERGY I,Industrials,Electrical Equipment,4.97
IPWR,IPWR US Equity,IDEAL POWER INC,Industrials,Electrical Equipment,4.85
FTCI,FTCI US Equity,FTC SOLAR INC,Industrials,Electrical Equipment,4.5
EOSE,EOSE US Equity,EOS ENERGY ENTER,Industrials,Electrical Equipment,4.07
STI,STI US Equity,SOLIDION TECHNOL,Industrials,Electrical Equipment,3.5
ZEO,ZEO US Equity,ZEO ENERGY CORP,Industrials,Electrical Equipment,3.17
AMPX,AMPX US Equity,AMPRIUS TECHNOLO,Industrials,Electrical Equipment,3.13
NEOV,NEOV US Equity,NEOVOLTA INC,Industrials,Electrical Equipment,3
PPSI,PPSI US Equity,PIONEER POWER SO,Industrials,Electrical Equipment,2.77
ADN,ADN US Equity,ADVENT TECHNOLOG,Industrials,Electrical Equipment,2.75
NPWR,NPWR US Equity,NET POWER INC,Industrials,Electrical Equipment,2.43
SPWR,SPWR US Equity,COMPLETE SOLARIA,Industrials,Electrical Equipment,1.94
BWEN,BWEN US Equity,BROADWIND INC,Industrials,Electrical Equipment,1.89
EFOI,EFOI US Equity,ENERGY FOCUS INC,Industrials,Electrical Equipment,1.86
SUNE,SUNE US Equity,SUNATION ENERGY,Industrials,Electrical Equipment,1.78
POLA,POLA US Equity,POLAR POWER INC,Industrials,Electrical Equipment,1.72
HYLN,HYLN US Equity,HYLIION HOLDINGS,Industrials,Electrical Equipment,1.58
FLUX,FLUX US Equity,FLUX POWER HOLDI,Industrials,Electrical Equipment,1.58
BEEM,BEEM US Equity,BEAM GLOBAL,Industrials,Electrical Equipment,1.56
TE,TE US Equity,T1 ENERGY INC,Industrials,Electrical Equipment,1.38
BW,BW US Equity,BABCOCK & WILCOX,Industrials,Electrical Equipment,1.32
SKYX,SKYX US Equity,SKYX PLATFORMS C,Industrials,Electrical Equipment,1.28
EAF,EAF US Equity,GRAFTECH INTERNA,Industrials,Electrical Equipment,1.28
PLUG,PLUG US Equity,PLUG POWER INC,Industrials,Electrical Equipment,1.28
TPIC,TPIC US Equity,TPI COMPOSITES I,Industrials,Electrical Equipment,1.23
GWH,GWH US Equity,ESS TECH INC,Industrials,Electrical Equipment,1.22
TYGO,TYGO US Equity,TIGO ENERGY INC,Industrials,Electrical Equipment,1.19
KULR,KULR US Equity,KULR TECHNOLOGY,Industrials,Electrical Equipment,1.18
SMXT,SMXT US Equity,SOLARMAX TECHNOL,Industrials,Electrical Equipment,1.13
NVVE,NVVE US Equity,NUVVE HOLDING CO,Industrials,Electrical Equipment,1.07
XPON,XPON US Equity,EXPION360 INC,Industrials,Electrical Equipment,0.97
NRGV,NRGV US Equity,ENERGY VAULT HOL,Industrials,Electrical Equipment,0.86
CHPT,CHPT US Equity,CHARGEPOINT HOLD,Industrials,Electrical Equipment,0.82
STEM,STEM US Equity,STEM INC,Industrials,Electrical Equipment,0.63
SDST,SDST US Equity,STARDUST POWER I,Industrials,Electrical Equipment,0.61
WWR,WWR US Equity,WESTWATER RESOUR,Industrials,Electrical Equipment,0.61
OESX,OESX US Equity,ORION ENERGY SYS,Industrials,Electrical Equipment,0.6
OPTT,OPTT US Equity,OCEAN POWER TECH,Industrials,Electrical Equipment,0.54
WATT,WATT US Equity,ENERGOUS CORP,Industrials,Electrical Equipment,0.29
CAR,CAR US Equity,AVIS BUDGET GROU,Industrials,Ground Transportation,125.8700027
HTZ,HTZ US Equity,HERTZ GLOBAL HLD,Industrials,Ground Transportation,6.159999847
SAIA,SAIA US Equity,SAIA INC,Industrials,Ground Transportation,263.45
NSC,NSC US Equity,NORFOLK SOUTHERN,Industrials,Ground Transportation,252.92
UNP,UNP US Equity,UNION PAC CORP,Industrials,Ground Transportation,226.6
ODFL,ODFL US Equity,OLD DOMINION FRT,Industrials,Ground Transportation,167.89
R,R US Equity,RYDER SYSTEM INC,Industrials,Ground Transportation,154.06
JBHT,JBHT US Equity,HUNT (JB) TRANS,Industrials,Ground Transportation,145.18
LSTR,LSTR US Equity,LANDSTAR SYSTEM,Industrials,Ground Transportation,143.4
XPO,XPO US Equity,XPO INC,Industrials,Ground Transportation,123.53
UBER,UBER US Equity,UBER TECHNOLOGIE,Industrials,Ground Transportation,86.39
ARCB,ARCB US Equity,ARCBEST CORP,Industrials,Ground Transportation,70.9
UHAL,UHAL US Equity,U-HAUL HOLDING C,Industrials,Ground Transportation,64.44
UHAL/B,UHAL/B US Equity,U-HAUL HOLDING C,Industrials,Ground Transportation,57.62
KNX,KNX US Equity,KNIGHT-SWIFT TRA,Industrials,Ground Transportation,45.28
CSX,CSX US Equity,CSX CORP,Industrials,Ground Transportation,32.61
WERN,WERN US Equity,WERNER ENT,Industrials,Ground Transportation,28.16
ULH,ULH US Equity,UNIVERSAL LOGIST,Industrials,Ground Transportation,25.24
SNDR,SNDR US Equity,SCHNEIDER NATL-B,Industrials,Ground Transportation,24.72
CVLG,CVLG US Equity,COVENANT LOGISTI,Industrials,Ground Transportation,23.37
RXO,RXO US Equity,RXO INC,Industrials,Ground Transportation,16.5
LYFT,LYFT US Equity,LYFT INC-A,Industrials,Ground Transportation,15.68
MRTN,MRTN US Equity,MARTEN TRANSPORT,Industrials,Ground Transportation,13.54
PAMT,PAMT US Equity,PAMT CORP,Industrials,Ground Transportation,13
HTLD,HTLD US Equity,HEARTLAND EXPRES,Industrials,Ground Transportation,8.99
PAL,PAL US Equity,PROFICIENT AUTO,Industrials,Ground Transportation,7.41
TOPP,TOPP US Equity,TOPPOINT HOLDING,Industrials,Ground Transportation,1.88
BTOC,BTOC US Equity,ARMLOGI HOLDING,Industrials,Ground Transportation,1.57
HON,HON US Equity,HONEYWELL INTL,Industrials,Industrial Conglomerates,226.26
MMM,MMM US Equity,3M CO,Industrials,Industrial Conglomerates,145.06
MLR,MLR US Equity,MILLER INDS/TENN,Industrials,Machinery,46.09999847
MVST,MVST US Equity,MICROVAST HOLDIN,Industrials,Machinery,4.190000057
ZONE,ZONE US Equity,CLEANCORE S-CL B,Industrials,Machinery,3.789999962
PH,PH US Equity,PARKER HANNIFIN,Industrials,Machinery,670.93
DE,DE US Equity,DEERE & CO,Industrials,Machinery,515.82
RBC,RBC US Equity,RBC BEARINGS INC,Industrials,Machinery,376.84
CAT,CAT US Equity,CATERPILLAR INC,Industrials,Machinery,358.57
KAI,KAI US Equity,KADANT INC,Industrials,Machinery,333.59
CMI,CMI US Equity,CUMMINS INC,Industrials,Machinery,326.99
SNA,SNA US Equity,SNAP-ON INC,Industrials,Machinery,322.09
ITW,ITW US Equity,ILLINOIS TOOL WO,Industrials,Machinery,249
WTS,WTS US Equity,WATTS WATER TE-A,Industrials,Machinery,245.28
NDSN,NDSN US Equity,NORDSON CORP,Industrials,Machinery,223.5
ALG,ALG US Equity,ALAMO GROUP,Industrials,Machinery,213.57
WAB,WAB US Equity,WABTEC CORP,Industrials,Machinery,204.52
LECO,LECO US Equity,LINCOLN ELECTRIC,Industrials,Machinery,204.05
NPO,NPO US Equity,ENPRO INC,Industrials,Machinery,190.34
CR,CR US Equity,CRANE CO,Industrials,Machinery,186.67
IEX,IEX US Equity,IDEX CORP,Industrials,Machinery,184.26
ESE,ESE US Equity,ESCO TECH INC,Industrials,Machinery,184.1
DOV,DOV US Equity,DOVER CORP,Industrials,Machinery,181.28
SPXC,SPXC US Equity,SPX TECHNOLOGIES,Industrials,Machinery,163.22
SXI,SXI US Equity,STANDEX INTL CO,Industrials,Machinery,155.4
ITT,ITT US Equity,ITT INC,Industrials,Machinery,151.72
MIDD,MIDD US Equity,MIDDLEBY CORP,Industrials,Machinery,148.83
GTLS,GTLS US Equity,CHART INDUSTRIES,Industrials,Machinery,147.4
LNN,LNN US Equity,LINDSAY CORP,Industrials,Machinery,138.24
XYL,XYL US Equity,XYLEM INC,Industrials,Machinery,128.49
ESAB,ESAB US Equity,ESAB CORP,Industrials,Machinery,126.19
JBTM,JBTM US Equity,JBT MAREL CORP,Industrials,Machinery,123.36
OSK,OSK US Equity,OSHKOSH CORP,Industrials,Machinery,111.47
AGCO,AGCO US Equity,AGCO CORP,Industrials,Machinery,102.65
ALSN,ALSN US Equity,ALLISON TRANSMIS,Industrials,Machinery,101.55
FSS,FSS US Equity,FED SIGNAL CORP,Industrials,Machinery,100.73
OTIS,OTIS US Equity,OTIS WORLDWI,Industrials,Machinery,95.32
PCAR,PCAR US Equity,PACCAR INC,Industrials,Machinery,94.78
FELE,FELE US Equity,FRANKLIN ELEC CO,Industrials,Machinery,87.25
GGG,GGG US Equity,GRACO INC,Industrials,Machinery,85.52
IR,IR US Equity,INGERSOLL-RAND I,Industrials,Machinery,84.7
MLI,MLI US Equity,MUELLER INDS,Industrials,Machinery,78.43
TNC,TNC US Equity,TENNANT CO,Industrials,Machinery,77.09
TKR,TKR US Equity,TIMKEN CO,Industrials,Machinery,73.15
FTV,FTV US Equity,FORTIVE CORP,Industrials,Machinery,72.66
TTC,TTC US Equity,TORO CO,Industrials,Machinery,71.72
DCI,DCI US Equity,DONALDSON CO INC,Industrials,Machinery,70.58
SWK,SWK US Equity,STANLEY BLACK &,Industrials,Machinery,69.17
AIN,AIN US Equity,ALBANY INTL CORP,Industrials,Machinery,68.54
WOR,WOR US Equity,WORTHINGTON ENTE,Industrials,Machinery,61.09
TEX,TEX US Equity,TEREX CORP,Industrials,Machinery,47.98
FLS,FLS US Equity,FLOWSERVE CORP,Industrials,Machinery,47.45
GHM,GHM US Equity,GRAHAM CORP,Industrials,Machinery,46.5
GBX,GBX US Equity,GREENBRIER COS,Industrials,Machinery,46.38
REVG,REVG US Equity,REV GROUP INC,Industrials,Machinery,44.9
EPAC,EPAC US Equity,ENERPAC TOOL GRO,Industrials,Machinery,43.38
HY,HY US Equity,HYSTER-YALE INC,Industrials,Machinery,41.95
BLBD,BLBD US Equity,BLUE BIRD CORP,Industrials,Machinery,41.57
ASTE,ASTE US Equity,ASTEC INDUSTRIES,Industrials,Machinery,40.53
