ticker_id,ticker,ticker-full,short-name,sector,industry
325,DRI,DRI US Equity,DARDEN RESTAURAN,Consumer Discretionary,"Hotels, Restaurants & Leisure"
326,EAT,EAT US Equity,BRINKER INTL,Consumer Discretionary,"Hotels, Restaurants & Leisure"
327,EVRI,EVRI US Equity,EVERI HOLDINGS I,Consumer Discretionary,"Hotels, Restaurants & Leisure"
328,EXPE,EXPE US Equity,EXPEDIA GROUP IN,Consumer Discretionary,"Hotels, Restaurants & Leisure"
329,FAT,FAT US Equity,FAT BRANDS-CL A,Consumer Discretionary,"Hotels, Restaurants & Leisure"
330,FATBB,FATBB US Equity,FAT BRANDS I-CLB,Consumer Discretionary,"Hotels, Restaurants & Leisure"
331,FLL,FLL US Equity,FULL HOUSE RESRT,Consumer Discretionary,"Hotels, Restaurants & Leisure"
332,FLUT,FLUT US Equity,FLUTTER ENTER-DI,Consumer Discretionary,"Hotels, Restaurants & Leisure"
333,FUN,FUN US Equity,SIX FLAGS ENTERT,Consumer Discretionary,"Hotels, Restaurants & Leisure"
334,FWRG,FWRG US Equity,FIRST WATCH REST,Consumer Discretionary,"Hotels, Restaurants & Leisure"
335,GBTG,GBTG US Equity,GLOBAL BUSINESS,Consumer Discretionary,"Hotels, Restaurants & Leisure"
336,GDEN,GDEN US Equity,GOLDEN ENTERTAIN,Consumer Discretionary,"Hotels, Restaurants & Leisure"
337,GENK,GENK US Equity,GEN RESTAURANT G,Consumer Discretionary,"Hotels, Restaurants & Leisure"
338,GTIM,GTIM US Equity,GOOD TIMES REST,Consumer Discretionary,"Hotels, Restaurants & Leisure"
339,H,H US Equity,HYATT HOTELS-A,Consumer Discretionary,"Hotels, Restaurants & Leisure"
340,HGV,HGV US Equity,HILTON GRAND VAC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
341,HLT,HLT US Equity,HILTON WORLDWIDE,Consumer Discretionary,"Hotels, Restaurants & Leisure"
342,HOFV,HOFV US Equity,HALL OF FAME RES,Consumer Discretionary,"Hotels, Restaurants & Leisure"
343,IGT,IGT US Equity,INTERNATIONAL GA,Consumer Discretionary,"Hotels, Restaurants & Leisure"
344,INSE,INSE US Equity,INSPIRED ENTERTA,Consumer Discretionary,"Hotels, Restaurants & Leisure"
345,ISPO,ISPO US Equity,INSPIRATO INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
346,JACK,JACK US Equity,JACK IN THE BOX,Consumer Discretionary,"Hotels, Restaurants & Leisure"
347,KRUS,KRUS US Equity,KURA SUSHI USA-A,Consumer Discretionary,"Hotels, Restaurants & Leisure"
348,LIND,LIND US Equity,LINDBLAD EXPEDIT,Consumer Discretionary,"Hotels, Restaurants & Leisure"
349,LNW,LNW US Equity,LIGHT & WONDER I,Consumer Discretionary,"Hotels, Restaurants & Leisure"
350,LOCO,LOCO US Equity,EL POLLO LOCO HO,Consumer Discretionary,"Hotels, Restaurants & Leisure"
351,LTH,LTH US Equity,LIFE TIME GROUP,Consumer Discretionary,"Hotels, Restaurants & Leisure"
352,LTRY,LTRY US Equity,LOTTERY.COM INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
353,LUCK,LUCK US Equity,LUCKY STRIKE ENT,Consumer Discretionary,"Hotels, Restaurants & Leisure"
354,LVS,LVS US Equity,LAS VEGAS SANDS,Consumer Discretionary,"Hotels, Restaurants & Leisure"
355,MAR,MAR US Equity,MARRIOTT INTL-A,Consumer Discretionary,"Hotels, Restaurants & Leisure"
356,MCD,MCD US Equity,MCDONALDS CORP,Consumer Discretionary,"Hotels, Restaurants & Leisure"
357,MCRI,MCRI US Equity,MONARCH CASINO,Consumer Discretionary,"Hotels, Restaurants & Leisure"
358,MGM,MGM US Equity,MGM RESORTS INTE,Consumer Discretionary,"Hotels, Restaurants & Leisure"
359,MTN,MTN US Equity,VAIL RESORTS,Consumer Discretionary,"Hotels, Restaurants & Leisure"
360,NATH,NATH US Equity,NATHANS FAMOUS,Consumer Discretionary,"Hotels, Restaurants & Leisure"
361,NCLH,NCLH US Equity,NORWEGIAN CRUISE,Consumer Discretionary,"Hotels, Restaurants & Leisure"
362,NDLS,NDLS US Equity,NOODLES & CO,Consumer Discretionary,"Hotels, Restaurants & Leisure"
363,PBPB,PBPB US Equity,POTBELLY CORP,Consumer Discretionary,"Hotels, Restaurants & Leisure"
364,PENN,PENN US Equity,PENN ENTERTAINME,Consumer Discretionary,"Hotels, Restaurants & Leisure"
365,PLAY,PLAY US Equity,DAVE & BUSTER'S,Consumer Discretionary,"Hotels, Restaurants & Leisure"
366,PLNT,PLNT US Equity,PLANET FITNESS-A,Consumer Discretionary,"Hotels, Restaurants & Leisure"
367,PLYA,PLYA US Equity,PLAYA HOTELS & R,Consumer Discretionary,"Hotels, Restaurants & Leisure"
368,PRKS,PRKS US Equity,UNITED PARKS & R,Consumer Discretionary,"Hotels, Restaurants & Leisure"
369,PRSU,PRSU US Equity,PURSUIT ATTRACTI,Consumer Discretionary,"Hotels, Restaurants & Leisure"
370,PTLO,PTLO US Equity,PORTILLO'S-CL A,Consumer Discretionary,"Hotels, Restaurants & Leisure"
371,PZZA,PZZA US Equity,PAPA JOHN'S INTL,Consumer Discretionary,"Hotels, Restaurants & Leisure"
372,RAVE,RAVE US Equity,RAVE RESTAURANT,Consumer Discretionary,"Hotels, Restaurants & Leisure"
373,RCL,RCL US Equity,ROYAL CARIBBEAN,Consumer Discretionary,"Hotels, Restaurants & Leisure"
374,RICK,RICK US Equity,RCI HOSPITALITY,Consumer Discretionary,"Hotels, Restaurants & Leisure"
375,ROLR,ROLR US Equity,HIGH ROLLER TECH,Consumer Discretionary,"Hotels, Restaurants & Leisure"
376,RRGB,RRGB US Equity,RED ROBIN GOURME,Consumer Discretionary,"Hotels, Restaurants & Leisure"
377,RRR,RRR US Equity,RED ROCK RESOR-A,Consumer Discretionary,"Hotels, Restaurants & Leisure"
378,RSI,RSI US Equity,RUSH STREET INTE,Consumer Discretionary,"Hotels, Restaurants & Leisure"
379,SABR,SABR US Equity,SABRE CORP,Consumer Discretionary,"Hotels, Restaurants & Leisure"
380,SBET,SBET US Equity,SHARPLINK GAMING,Consumer Discretionary,"Hotels, Restaurants & Leisure"
381,SBUX,SBUX US Equity,STARBUCKS CORP,Consumer Discretionary,"Hotels, Restaurants & Leisure"
382,SERV,SERV US Equity,SERVE ROBOTICS I,Consumer Discretionary,"Hotels, Restaurants & Leisure"
383,SG,SG US Equity,SWEETGREEN INC-A,Consumer Discretionary,"Hotels, Restaurants & Leisure"
384,SHAK,SHAK US Equity,SHAKE SHACK IN-A,Consumer Discretionary,"Hotels, Restaurants & Leisure"
385,SOND,SOND US Equity,SONDER HOLDINGS,Consumer Discretionary,"Hotels, Restaurants & Leisure"
386,STKS,STKS US Equity,ONE GROUP HOSPIT,Consumer Discretionary,"Hotels, Restaurants & Leisure"
387,TH,TH US Equity,TARGET HOSPITALI,Consumer Discretionary,"Hotels, Restaurants & Leisure"
388,TNL,TNL US Equity,TRAVEL + LEISURE,Consumer Discretionary,"Hotels, Restaurants & Leisure"
389,TWNP,TWNP US Equity,TWIN HOSPITALITY,Consumer Discretionary,"Hotels, Restaurants & Leisure"
390,TXRH,TXRH US Equity,TEXAS ROADHOUS,Consumer Discretionary,"Hotels, Restaurants & Leisure"
391,VAC,VAC US Equity,MARRIOTT VACATIO,Consumer Discretionary,"Hotels, Restaurants & Leisure"
392,VENU,VENU US Equity,VENU HOLDING COR,Consumer Discretionary,"Hotels, Restaurants & Leisure"
393,WEN,WEN US Equity,WENDY'S CO/THE,Consumer Discretionary,"Hotels, Restaurants & Leisure"
394,WH,WH US Equity,WYNDHAM HOTELS &,Consumer Discretionary,"Hotels, Restaurants & Leisure"
395,WING,WING US Equity,WINGSTOP INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
396,WYNN,WYNN US Equity,WYNN RESORTS LTD,Consumer Discretionary,"Hotels, Restaurants & Leisure"
397,XPOF,XPOF US Equity,XPONENTIAL FIT-A,Consumer Discretionary,"Hotels, Restaurants & Leisure"
398,YOSH,YOSH US Equity,YOSHIHARU GLOB-A,Consumer Discretionary,"Hotels, Restaurants & Leisure"
399,YUM,YUM US Equity,YUM! BRANDS INC,Consumer Discretionary,"Hotels, Restaurants & Leisure"
400,ATER,ATER US Equity,ATERIAN INC,Consumer Discretionary,Household Durables
401,BLD,BLD US Equity,TOPBUILD COR,Consumer Discretionary,Household Durables
402,BSET,BSET US Equity,BASSETT FURN,Consumer Discretionary,Household Durables
403,BZH,BZH US Equity,BEAZER HOMES USA,Consumer Discretionary,Household Durables
404,CCS,CCS US Equity,CENTURY COMMUNIT,Consumer Discretionary,Household Durables
405,COOK,COOK US Equity,TRAEGER INC,Consumer Discretionary,Household Durables
406,CRCT,CRCT US Equity,CRICUT INC- A,Consumer Discretionary,Household Durables
407,CVCO,CVCO US Equity,CAVCO INDUSTRIES,Consumer Discretionary,Household Durables
408,DFH,DFH US Equity,DREAM FINDERS-A,Consumer Discretionary,Household Durables
409,DHI,DHI US Equity,DR HORTON INC,Consumer Discretionary,Household Durables
410,ETD,ETD US Equity,ETHAN ALLEN,Consumer Discretionary,Household Durables
411,FLXS,FLXS US Equity,FLEXSTEEL INDS,Consumer Discretionary,Household Durables
412,GPRO,GPRO US Equity,GOPRO INC-CL A,Consumer Discretionary,Household Durables
413,GRBK,GRBK US Equity,GREEN BRICK PART,Consumer Discretionary,Household Durables
414,HBB,HBB US Equity,HAMILTON -A,Consumer Discretionary,Household Durables
415,HELE,HELE US Equity,HELEN OF TROY,Consumer Discretionary,Household Durables
416,HOFT,HOFT US Equity,HOOKER FURNISHIN,Consumer Discretionary,Household Durables
417,HOV,HOV US Equity,HOVNANIAN ENT-A,Consumer Discretionary,Household Durables
418,IBP,IBP US Equity,INSTALLED BUILDI,Consumer Discretionary,Household Durables
419,IRBT,IRBT US Equity,IROBOT CORP,Consumer Discretionary,Household Durables
420,KBH,KBH US Equity,KB HOME,Consumer Discretionary,Household Durables
421,KOSS,KOSS US Equity,KOSS CORP,Consumer Discretionary,Household Durables
422,LCUT,LCUT US Equity,LIFETIME BRANDS,Consumer Discretionary,Household Durables
423,LEG,LEG US Equity,LEGGETT & PLATT,Consumer Discretionary,Household Durables
424,LEN,LEN US Equity,LENNAR CORP-A,Consumer Discretionary,Household Durables
425,LEN/B,LEN/B US Equity,LENNAR CORP-B,Consumer Discretionary,Household Durables
426,LGIH,LGIH US Equity,LGI HOMES INC,Consumer Discretionary,Household Durables
427,LIVE,LIVE US Equity,LIVE VENTURES IN,Consumer Discretionary,Household Durables
428,LOVE,LOVE US Equity,LOVESAC CO/THE,Consumer Discretionary,Household Durables
429,LSEA,LSEA US Equity,LANDSEA HOMES CO,Consumer Discretionary,Household Durables
430,LZB,LZB US Equity,LA-Z-BOY INC,Consumer Discretionary,Household Durables
431,MHK,MHK US Equity,MOHAWK INDS,Consumer Discretionary,Household Durables
432,MHO,MHO US Equity,M/I HOMES INC,Consumer Discretionary,Household Durables
433,MSN,MSN US Equity,EMERSON RADIO,Consumer Discretionary,Household Durables
434,MTH,MTH US Equity,MERITAGE HOMES C,Consumer Discretionary,Household Durables
435,NVFY,NVFY US Equity,NOVA LIFESTYLE I,Consumer Discretionary,Household Durables
436,NVR,NVR US Equity,NVR INC,Consumer Discretionary,Household Durables
437,NWL,NWL US Equity,NEWELL BRANDS IN,Consumer Discretionary,Household Durables
438,PHM,PHM US Equity,PULTEGROUP INC,Consumer Discretionary,Household Durables
439,PRPL,PRPL US Equity,PURPLE INNOVATIO,Consumer Discretionary,Household Durables
440,RIME,RIME US Equity,ALGORHYTHM HOLDI,Consumer Discretionary,Household Durables
441,SDHC,SDHC US Equity,SMITH DOUG HOMES,Consumer Discretionary,Household Durables
442,SGI,SGI US Equity,SOMNIGROUP INTER,Consumer Discretionary,Household Durables
443,SKY,SKY US Equity,CHAMPION HOMES I,Consumer Discretionary,Household Durables
444,SN,SN US Equity,SHARKNINJA INC,Consumer Discretionary,Household Durables
445,SONO,SONO US Equity,SONOS INC,Consumer Discretionary,Household Durables
446,STRR,STRR US Equity,STAR EQUITY HOLD,Consumer Discretionary,Household Durables
447,TMHC,TMHC US Equity,TAYLOR MORRISON,Consumer Discretionary,Household Durables
448,TOL,TOL US Equity,TOLL BROTHERS,Consumer Discretionary,Household Durables
449,TPH,TPH US Equity,TRI POINTE HOMES,Consumer Discretionary,Household Durables
450,UEIC,UEIC US Equity,UNIVERSAL ELEC,Consumer Discretionary,Household Durables
451,UHG,UHG US Equity,UNITED HOMES GRO,Consumer Discretionary,Household Durables
452,WHR,WHR US Equity,WHIRLPOOL CORP,Consumer Discretionary,Household Durables
453,YHGJ,YHGJ US Equity,YUNHONG GREEN CT,Consumer Discretionary,Household Durables
454,AOUT,AOUT US Equity,AMERICAN OUTDOOR,Consumer Discretionary,Leisure Products
455,BC,BC US Equity,BRUNSWICK CORP,Consumer Discretionary,Leisure Products
456,CLAR,CLAR US Equity,CLARUS CORP,Consumer Discretionary,Leisure Products
457,ESCA,ESCA US Equity,ESCALADE INC,Consumer Discretionary,Leisure Products
458,FNKO,FNKO US Equity,FUNKO INC-CL A,Consumer Discretionary,Leisure Products
459,GOLF,GOLF US Equity,ACUSHNET HOLDING,Consumer Discretionary,Leisure Products
460,HAS,HAS US Equity,HASBRO INC,Consumer Discretionary,Leisure Products
461,JAKK,JAKK US Equity,JAKKS PACIFIC,Consumer Discretionary,Leisure Products
462,JOUT,JOUT US Equity,JOHNSON OUTDOO-A,Consumer Discretionary,Leisure Products
463,MAT,MAT US Equity,MATTEL INC,Consumer Discretionary,Leisure Products
464,MBUU,MBUU US Equity,MALIBU BOATS-A,Consumer Discretionary,Leisure Products
465,MCFT,MCFT US Equity,MASTERCRAFT BOAT,Consumer Discretionary,Leisure Products
466,MODG,MODG US Equity,TOPGOLF CALLAWAY,Consumer Discretionary,Leisure Products
467,MPX,MPX US Equity,MARINE PRODUCTS,Consumer Discretionary,Leisure Products
468,NWTG,NWTG US Equity,NEWTON GOLF COMP,Consumer Discretionary,Leisure Products
469,PII,PII US Equity,POLARIS INC,Consumer Discretionary,Leisure Products
470,POWW,POWW US Equity,OUTDOOR HOLDING,Consumer Discretionary,Leisure Products
471,PTON,PTON US Equity,PELOTON INTERA-A,Consumer Discretionary,Leisure Products
472,RGR,RGR US Equity,STURM RUGER & CO,Consumer Discretionary,Leisure Products
473,SRM,SRM US Equity,SRM ENTERTAINMEN,Consumer Discretionary,Leisure Products
474,SWBI,SWBI US Equity,SMITH & WESSON B,Consumer Discretionary,Leisure Products
475,SWIM,SWIM US Equity,LATHAM GROUP INC,Consumer Discretionary,Leisure Products
476,TRNR,TRNR US Equity,INTERACTIVE STRE,Consumer Discretionary,Leisure Products
477,VEEE,VEEE US Equity,TWIN VEE POWERCA,Consumer Discretionary,Leisure Products
478,YETI,YETI US Equity,YETI HOLDINGS IN,Consumer Discretionary,Leisure Products
479,YYAI,YYAI US Equity,CONNEXA SPORTS T,Consumer Discretionary,Leisure Products
480,AAP,AAP US Equity,ADVANCE AUTO PAR,Consumer Discretionary,Specialty Retail
481,ABG,ABG US Equity,ASBURY AUTO GRP,Consumer Discretionary,Specialty Retail
482,AEO,AEO US Equity,AMER EAGLE OUTF,Consumer Discretionary,Specialty Retail
483,AKA,AKA US Equity,AKA BRANDS HOLDI,Consumer Discretionary,Specialty Retail
484,AN,AN US Equity,AUTONATION INC,Consumer Discretionary,Specialty Retail
485,ANF,ANF US Equity,ABERCROMBIE & FI,Consumer Discretionary,Specialty Retail
486,ARHS,ARHS US Equity,ARHAUS INC,Consumer Discretionary,Specialty Retail
487,ARKO,ARKO US Equity,ARKO CORP,Consumer Discretionary,Specialty Retail
488,ASO,ASO US Equity,ACADEMY SPORTS &,Consumer Discretionary,Specialty Retail
489,AZO,AZO US Equity,AUTOZONE INC,Consumer Discretionary,Specialty Retail
490,BARK,BARK US Equity,BARK INC,Consumer Discretionary,Specialty Retail
491,BBW,BBW US Equity,BUILD-A-BEAR WOR,Consumer Discretionary,Specialty Retail
492,BBWI,BBWI US Equity,BATH & BODY WORK,Consumer Discretionary,Specialty Retail
493,BBY,BBY US Equity,BEST BUY CO INC,Consumer Discretionary,Specialty Retail
494,BGFV,BGFV US Equity,BIG 5 SPORTING,Consumer Discretionary,Specialty Retail
495,BKE,BKE US Equity,THE BUCKLE INC,Consumer Discretionary,Specialty Retail
496,BNED,BNED US Equity,BARNES & NOBLE E,Consumer Discretionary,Specialty Retail
497,BOOT,BOOT US Equity,BOOT BARN HOLDIN,Consumer Discretionary,Specialty Retail
498,BRLT,BRLT US Equity,BRILLIANT EARTH,Consumer Discretionary,Specialty Retail
499,BURL,BURL US Equity,BURLINGTON STORE,Consumer Discretionary,Specialty Retail
500,BYON,BYON US Equity,BEYOND INC,Consumer Discretionary,Specialty Retail
501,CAL,CAL US Equity,CALERES INC,Consumer Discretionary,Specialty Retail
502,CATO,CATO US Equity,CATO CORP-A,Consumer Discretionary,Specialty Retail
503,CHWY,CHWY US Equity,CHEWY INC- CL A,Consumer Discretionary,Specialty Retail
504,CRMT,CRMT US Equity,AMERICA'S CAR-MA,Consumer Discretionary,Specialty Retail
505,CTRN,CTRN US Equity,CITI TRENDS INC,Consumer Discretionary,Specialty Retail
506,CURV,CURV US Equity,TORRID HOLDINGS,Consumer Discretionary,Specialty Retail
507,CVNA,CVNA US Equity,CARVANA CO,Consumer Discretionary,Specialty Retail
508,CWH,CWH US Equity,CAMPING WORLD-A,Consumer Discretionary,Specialty Retail
509,DBI,DBI US Equity,DESIGNER BRAND-A,Consumer Discretionary,Specialty Retail
510,DKS,DKS US Equity,DICK'S SPORTING,Consumer Discretionary,Specialty Retail
511,DLTH,DLTH US Equity,DULUTH HLDGS - B,Consumer Discretionary,Specialty Retail
512,DXLG,DXLG US Equity,DESTINATION XL G,Consumer Discretionary,Specialty Retail
513,ELA,ELA US Equity,ENVELA CORP,Consumer Discretionary,Specialty Retail
514,EVGO,EVGO US Equity,EVGO INC,Consumer Discretionary,Specialty Retail
515,EYE,EYE US Equity,NATIONAL VISION,Consumer Discretionary,Specialty Retail
516,FIVE,FIVE US Equity,FIVE BELOW,Consumer Discretionary,Specialty Retail
517,FL,FL US Equity,FOOT LOCKER INC,Consumer Discretionary,Specialty Retail
518,FLWS,FLWS US Equity,1-800-FLOWERS-A,Consumer Discretionary,Specialty Retail
519,FND,FND US Equity,FLOOR & DECOR-A,Consumer Discretionary,Specialty Retail
520,GAP,GAP US Equity,GAP INC/THE,Consumer Discretionary,Specialty Retail
521,GCO,GCO US Equity,GENESCO INC,Consumer Discretionary,Specialty Retail
522,GME,GME US Equity,GAMESTOP CORP-A,Consumer Discretionary,Specialty Retail
523,GORV,GORV US Equity,LAZYDAYS HOLDING,Consumer Discretionary,Specialty Retail
524,GPI,GPI US Equity,GROUP 1 AUTOMOTI,Consumer Discretionary,Specialty Retail
525,GROV,GROV US Equity,GROVE COLLABORAT,Consumer Discretionary,Specialty Retail
526,GRWG,GRWG US Equity,GROWGENERATION C,Consumer Discretionary,Specialty Retail
527,HD,HD US Equity,HOME DEPOT INC,Consumer Discretionary,Specialty Retail
528,HVT,HVT US Equity,HAVERTY FURNITUR,Consumer Discretionary,Specialty Retail
529,HVT/A,HVT/A US Equity,HAVERTY FURN -A,Consumer Discretionary,Specialty Retail
530,HZO,HZO US Equity,MARINEMAX INC,Consumer Discretionary,Specialty Retail
531,JILL,JILL US Equity,J. JILL INC,Consumer Discretionary,Specialty Retail
532,KIRK,KIRK US Equity,KIRKLAND'S INC,Consumer Discretionary,Specialty Retail
533,KMX,KMX US Equity,CARMAX INC,Consumer Discretionary,Specialty Retail
534,LAD,LAD US Equity,LITHIA MOTORS,Consumer Discretionary,Specialty Retail
535,LE,LE US Equity,LANDS' END INC,Consumer Discretionary,Specialty Retail
536,LESL,LESL US Equity,LESLIE'S INC,Consumer Discretionary,Specialty Retail
537,LOW,LOW US Equity,LOWE'S COS INC,Consumer Discretionary,Specialty Retail
538,LVLU,LVLU US Equity,LULU'S FASHION L,Consumer Discretionary,Specialty Retail
539,MNRO,MNRO US Equity,MONRO INC,Consumer Discretionary,Specialty Retail
540,MUSA,MUSA US Equity,MURPHY USA INC,Consumer Discretionary,Specialty Retail
541,NEGG,NEGG US Equity,NEWEGG COMMERCE,Consumer Discretionary,Specialty Retail
542,ODP,ODP US Equity,ODP CORP/THE,Consumer Discretionary,Specialty Retail
543,ONEW,ONEW US Equity,ONEWATER MARINE,Consumer Discretionary,Specialty Retail
544,ORLY,ORLY US Equity,O'REILLY AUTOMOT,Consumer Discretionary,Specialty Retail
545,PAG,PAG US Equity,PENSKE AUTOMOTIV,Consumer Discretionary,Specialty Retail
